,org_id,org_name,Cycle,Total,Democrats,Republicans,% to Dems,% to Repubs,Individuals,PACs,Soft (Indivs),Soft (Orgs)
14737,D000044704,Business Council of Alabama,1998,$450,$0,$450,0%,100%,$450,$0,$0,$0
14738,D000044704,Business Council of Alabama,1996,"$1,400",$250,"$1,150",18%,82%,"$1,400",$0,$0,$0
14739,D000044704,Business Council of Alabama,1990,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,,
14742,D000044706,Cahaba Disaster Recovery,2014,"$2,600",$0,"$2,600",0%,100%,"$2,600",$0,$0,$0
14743,D000044706,Cahaba Disaster Recovery,2012,"$5,000",$0,"$5,000",0%,100%,"$5,000",$0,$0,$0
14744,D000044706,Cahaba Disaster Recovery,2010,"$14,800","$9,800","$5,000",66%,34%,"$14,800",$0,$0,$0
14745,D000044706,Cahaba Disaster Recovery,2008,"$7,900","$5,600","$2,300",71%,29%,"$7,900",$0,$0,$0
14747,D000044707,Calif Correctional Peace Officers Assn,2008,"$474,874","$2,564","$100,000",1%,21%,"$2,564",$0,$0,$0
14748,D000044707,Calif Correctional Peace Officers Assn,2004,"$10,000",$0,$0,0%,0%,$0,$0,$0,$0
14749,D000044707,Calif Correctional Peace Officers Assn,2002,"$1,000",$0,"$1,000",0%,100%,$0,"$1,000",$0,$0
14750,D000044707,Calif Correctional Peace Officers Assn,2000,"$115,000","$95,000","$20,000",83%,17%,$0,$0,$0,"$115,000"
14752,D000044708,California Ambulatory Surgery Assn,2008,"$5,000",$0,"$5,000",0%,100%,$0,$0,$0,"$5,000"
14754,D000044709,California Apartment Assn,2018,$940,$690,$250,73%,27%,$940,$0,$0,$0
14755,D000044709,California Apartment Assn,2016,"$10,250",$0,"$10,250",0%,100%,$250,$0,$0,"$10,000"
14756,D000044709,California Apartment Assn,2010,"$10,000","$10,000",$0,100%,0%,$0,$0,$0,"$10,000"
14757,D000044709,California Apartment Assn,2008,"$10,000","$10,000",$0,100%,0%,$0,$0,$0,"$10,000"
14760,D000044711,California Assn of Health Plans,2016,$150,$150,$0,99%,0%,$150,$0,$0,$0
14761,D000044711,California Assn of Health Plans,2014,"$4,250","$4,250",$0,100%,0%,"$4,250",$0,$0,$0
14762,D000044711,California Assn of Health Plans,2012,"$2,750","$2,750",$0,100%,0%,"$2,750",$0,$0,$0
14763,D000044711,California Assn of Health Plans,2010,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
14764,D000044711,California Assn of Health Plans,2008,"$6,600","$5,350","$1,250",81%,19%,"$6,600",$0,$0,$0
14766,D000044712,America's Physician Groups,2018,"$139,075","$75,700","$62,800",54%,45%,"$4,000","$134,500",$0,$575
14767,D000044712,America's Physician Groups,2016,"$51,000","$13,500","$37,500",27%,74%,$0,"$51,000",$0,$0
14768,D000044712,America's Physician Groups,2014,"$96,700","$53,000","$38,700",55%,40%,"$4,500","$87,200",$0,"$5,000"
14769,D000044712,America's Physician Groups,2012,"$106,950","$83,450","$23,500",78%,22%,"$3,250","$103,700",$0,$0
14770,D000044712,America's Physician Groups,2010,"$136,050","$130,050","$6,000",96%,4%,"$3,650","$132,400",$0,$0
14771,D000044712,America's Physician Groups,2008,$500,$500,$0,100%,0%,$500,$0,$0,$0
14773,D000044713,California Chamber of Commerce,2018,"$4,000",$50,"$3,950",1%,99%,"$1,300","$2,700",$0,$0
14774,D000044713,California Chamber of Commerce,2016,"$1,715",$715,"$1,000",42%,58%,"$1,715",$0,$0,$0
14775,D000044713,California Chamber of Commerce,2014,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14776,D000044713,California Chamber of Commerce,2012,"$3,950","$1,000","$2,950",25%,75%,"$3,950",$0,$0,$0
14777,D000044713,California Chamber of Commerce,2008,"$4,300",$0,"$4,300",0%,100%,"$4,300",$0,$0,$0
14778,D000044713,California Chamber of Commerce,2006,$750,$0,$500,0%,67%,$750,$0,$0,$0
14779,D000044713,California Chamber of Commerce,2004,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14780,D000044713,California Chamber of Commerce,2000,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
14781,D000044713,California Chamber of Commerce,1998,$500,$0,$500,0%,100%,$500,$0,$0,$0
14783,D000044714,California Faculty Assn,2020,$422,$422,$0,100%,0%,$422,$0,$0,$0
14784,D000044714,California Faculty Assn,2018,$210,$196,$0,93%,0%,$210,$0,$0,$0
14785,D000044714,California Faculty Assn,2016,$27,$27,$0,96%,0%,$27,$0,$0,$0
14786,D000044714,California Faculty Assn,2014,$645,$645,$0,100%,0%,$645,$0,$0,$0
14787,D000044714,California Faculty Assn,2012,$500,$500,$0,100%,0%,$500,$0,$0,$0
14788,D000044714,California Faculty Assn,2010,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
14789,D000044714,California Faculty Assn,2008,$700,$700,$0,100%,0%,$700,$0,$0,$0
14790,D000044714,California Faculty Assn,2006,$500,$500,$0,100%,0%,$500,$0,$0,$0
14791,D000044714,California Faculty Assn,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
14793,D000044715,California Family Health Council,2016,"$1,257",$622,$635,49%,51%,"$1,257",$0,$0,$0
14794,D000044715,California Family Health Council,2012,"$1,450","$1,200",$0,83%,0%,"$1,450",$0,$0,$0
14795,D000044715,California Family Health Council,2006,$200,$200,$0,100%,0%,$200,$0,$0,$0
14796,D000044715,California Family Health Council,2004,$450,$450,$0,100%,0%,$450,$0,$0,$0
14798,D000044716,California Grocers Assn,2014,$500,$500,$0,100%,0%,$500,$0,$0,$0
14799,D000044716,California Grocers Assn,2010,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
14800,D000044716,California Grocers Assn,2008,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14801,D000044716,California Grocers Assn,2004,$500,$0,$500,0%,100%,$500,$0,$0,$0
14802,D000044716,California Grocers Assn,2000,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14804,D000044717,California Land Title,2008,$450,$0,$450,0%,100%,$450,$0,$0,$0
14806,D000044718,California Mortgage Assn,2008,$250,$0,$250,0%,100%,$250,$0,$0,$0
14808,D000044719,California Restaurant Assn,2014,"$2,500",$0,"$2,500",0%,100%,$0,$0,$0,"$2,500"
14809,D000044719,California Restaurant Assn,2012,"$2,500",$0,"$2,500",0%,100%,$0,$0,$0,"$2,500"
14810,D000044719,California Restaurant Assn,2010,$500,$0,$500,0%,100%,$500,$0,$0,$0
14811,D000044719,California Restaurant Assn,2008,$750,$750,$0,100%,0%,$750,$0,$0,$0
14813,D000044720,California Rice Commission,2018,$50,$50,$0,98%,0%,$50,$0,$0,$0
14814,D000044720,California Rice Commission,2010,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
14815,D000044720,California Rice Commission,2008,"$3,450","$1,750","$1,700",51%,49%,"$3,450",$0,$0,$0
14816,D000044720,California Rice Commission,2006,"$1,700",$500,"$1,200",29%,71%,"$1,700",$0,$0,$0
14818,D000044721,California Society of CPAs,2008,$500,$500,$0,100%,0%,$500,$0,$0,$0
14819,D000044721,California Society of CPAs,2004,$450,$450,$0,100%,0%,$450,$0,$0,$0
14820,D000044721,California Society of CPAs,2002,$850,$850,$0,100%,0%,$850,$0,$0,$0
14822,D000044722,California Steel Industries,2018,"$6,100","$2,100","$4,000",34%,66%,"$6,100",$0,$0,$0
14823,D000044722,California Steel Industries,2016,"$8,708","$1,508","$7,200",17%,83%,"$8,708",$0,$0,$0
14824,D000044722,California Steel Industries,2014,"$5,000","$1,750","$3,250",35%,65%,"$5,000",$0,$0,$0
14825,D000044722,California Steel Industries,2012,"$1,270",$770,$500,61%,39%,"$1,270",$0,$0,$0
14826,D000044722,California Steel Industries,2010,$510,$510,$0,100%,0%,$510,$0,$0,$0
14827,D000044722,California Steel Industries,2008,$400,$200,$0,50%,0%,$200,$0,$0,$0
14828,D000044722,California Steel Industries,2004,"$1,450",$950,$500,66%,35%,"$1,450",$0,$0,$0
14829,D000044722,California Steel Industries,1990,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,,
14831,D000044723,Cal-Maine Foods,2018,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
14832,D000044723,Cal-Maine Foods,2014,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
14833,D000044723,Cal-Maine Foods,2012,"$1,500",$0,"$1,000",0%,67%,"$1,000",$0,$500,$0
14834,D000044723,Cal-Maine Foods,2010,$325,$0,$325,0%,100%,$325,$0,$0,$0
14835,D000044723,Cal-Maine Foods,2008,"$4,950",$0,"$4,950",0%,100%,"$4,950",$0,$0,$0
14836,D000044723,Cal-Maine Foods,2006,$800,$300,$500,38%,62%,$800,$0,$0,$0
14837,D000044723,Cal-Maine Foods,2004,$500,$500,$0,100%,0%,$500,$0,$0,$0
14838,D000044723,Cal-Maine Foods,2002,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
14839,D000044723,Cal-Maine Foods,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14840,D000044723,Cal-Maine Foods,1998,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
14843,D000044725,Caltrop Corp,2018,$34,$34,$0,97%,0%,$34,$0,$0,$0
14844,D000044725,Caltrop Corp,2016,$187,$187,$0,100%,0%,$187,$0,$0,$0
14845,D000044725,Caltrop Corp,2014,$250,$0,$250,0%,100%,$250,$0,$0,$0
14846,D000044725,Caltrop Corp,2008,$203,$0,$203,0%,100%,$203,$0,$0,$0
14847,D000044725,Caltrop Corp,2006,$250,$0,$250,0%,100%,$250,$0,$0,$0
14849,D000044726,Cameron Companies,2018,"$13,800","$8,800","$5,000",64%,36%,"$13,800",$0,$0,$0
14850,D000044726,Cameron Companies,2016,"$17,400","$5,700","$11,700",33%,67%,"$17,400",$0,$0,$0
14851,D000044726,Cameron Companies,2014,"$18,250","$4,500","$13,750",25%,75%,"$18,250",$0,$0,$0
14852,D000044726,Cameron Companies,2012,"$34,134","$5,184","$28,950",15%,85%,"$34,134",$0,$0,$0
14853,D000044726,Cameron Companies,2010,"$19,100","$6,500","$12,600",34%,66%,"$19,100",$0,$0,$0
14854,D000044726,Cameron Companies,2008,"$9,300","$2,000","$7,300",22%,79%,"$9,300",$0,$0,$0
14855,D000044726,Cameron Companies,2006,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14856,D000044726,Cameron Companies,2004,"$12,000",$0,"$12,000",0%,100%,"$12,000",$0,$0,$0
14858,D000044727,Cannon & Dunphy,2018,"$12,550","$9,800",$0,78%,0%,"$9,800",$0,$0,$0
14859,D000044727,Cannon & Dunphy,2016,"$48,752","$41,502",$0,85%,0%,"$41,502",$0,$0,$0
14860,D000044727,Cannon & Dunphy,2014,"$19,750","$19,750",$0,100%,0%,"$19,750",$0,$0,$0
14861,D000044727,Cannon & Dunphy,2012,"$31,303","$31,303",$0,100%,0%,"$31,303",$0,$0,$0
14862,D000044727,Cannon & Dunphy,2010,"$32,500","$32,500",$0,100%,0%,"$32,500",$0,$0,$0
14863,D000044727,Cannon & Dunphy,2008,"$12,299","$12,299",$0,100%,0%,"$12,299",$0,$0,$0
14864,D000044727,Cannon & Dunphy,2006,"$3,250","$3,250",$0,100%,0%,"$3,250",$0,$0,$0
14865,D000044727,Cannon & Dunphy,2004,"$21,500","$21,500",$0,100%,0%,"$21,500",$0,$0,$0
14866,D000044727,Cannon & Dunphy,2002,"$3,000","$3,000",$0,100%,0%,"$3,000",$0,$0,$0
14867,D000044727,Cannon & Dunphy,2000,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
14868,D000044727,Cannon & Dunphy,1998,"$1,900","$1,900",$0,100%,0%,"$1,900",$0,$0,$0
14869,D000044727,Cannon & Dunphy,1996,"$3,000","$3,000",$0,100%,0%,"$3,000",$0,$0,$0
14870,D000044727,Cannon & Dunphy,1992,"$6,000","$6,000",$0,100%,0%,"$6,000",$0,$0,$0
14872,D000044728,Capehart & Scatchard,2018,"$8,050",$600,"$7,400",8%,92%,"$8,050",$0,$0,$0
14873,D000044728,Capehart & Scatchard,2016,"$38,863",$363,"$13,500",1%,35%,"$13,863",$0,$0,"$25,000"
14874,D000044728,Capehart & Scatchard,2014,"$3,600",$0,"$3,600",0%,100%,"$3,600",$0,$0,$0
14875,D000044728,Capehart & Scatchard,2012,"$17,300",$750,"$16,550",4%,96%,"$17,300",$0,$0,$0
14876,D000044728,Capehart & Scatchard,2010,"$11,330",$0,"$11,330",0%,100%,"$11,330",$0,$0,$0
14877,D000044728,Capehart & Scatchard,2008,"$10,269",$0,"$10,269",0%,100%,"$10,269",$0,$0,$0
14878,D000044728,Capehart & Scatchard,2004,"$3,000","$2,000","$1,000",67%,33%,"$3,000",$0,$0,$0
14879,D000044728,Capehart & Scatchard,2002,"$7,250",$0,"$7,250",0%,100%,"$7,250",$0,$0,$0
14880,D000044728,Capehart & Scatchard,2000,"$12,600","$2,750","$9,850",22%,78%,"$12,600",$0,$0,$0
14881,D000044728,Capehart & Scatchard,1992,$750,$250,$500,33%,67%,$750,$0,$0,$0
14883,D000044729,Capital Gains,2008,"$5,850",$250,"$5,600",4%,96%,"$5,850",$0,$0,$0
14885,D000044730,Capital Royalty,2018,"$54,900","$24,300","$30,600",44%,56%,"$54,900",$0,$0,$0
14886,D000044730,Capital Royalty,2016,"$15,000",$0,"$15,000",0%,100%,"$15,000",$0,$0,$0
14887,D000044730,Capital Royalty,2014,"$-2,500",$0,"$-2,500",0%,100%,"$-2,500",$0,$0,$0
14888,D000044730,Capital Royalty,2012,"$322,400",$0,"$147,400",0%,46%,"$147,400",$0,"$175,000",$0
14889,D000044730,Capital Royalty,2010,"$60,800",$0,"$60,800",0%,100%,"$60,800",$0,$0,$0
14890,D000044730,Capital Royalty,2008,"$29,200",$0,"$29,200",0%,100%,"$29,200",$0,$0,$0
14891,D000044730,Capital Royalty,2006,"$11,400",$0,"$11,400",0%,100%,"$11,400",$0,$0,$0
14892,D000044730,Capital Royalty,2004,"$137,000",$0,"$137,000",0%,100%,"$137,000",$0,$0,$0
14894,D000044731,Cardinal Contracting,2016,"$10,500",$0,$500,0%,5%,$500,$0,"$10,000",$0
14895,D000044731,Cardinal Contracting,2012,"$59,650",$0,"$9,650",0%,16%,"$9,650",$0,"$50,000",$0
14896,D000044731,Cardinal Contracting,2008,"$4,600",$0,"$4,600",0%,100%,"$4,600",$0,$0,$0
14897,D000044731,Cardinal Contracting,2004,"$4,000",$0,"$4,000",0%,100%,"$4,000",$0,$0,$0
14898,D000044731,Cardinal Contracting,2000,$800,$0,$800,0%,100%,$500,$0,$0,$300
14900,D000044732,Careoregon,2020,$580,$580,$0,100%,0%,$580,$0,$0,$0
14901,D000044732,Careoregon,2018,"$5,227","$5,167",$0,99%,0%,"$5,227",$0,$0,$0
14902,D000044732,Careoregon,2016,"$4,078","$3,528",$0,87%,0%,"$3,553",$0,$0,$0
14903,D000044732,Careoregon,2012,"$7,001","$7,001",$0,100%,0%,"$7,001",$0,$0,$0
14904,D000044732,Careoregon,2010,"$5,130","$5,130",$0,100%,0%,"$5,130",$0,$0,$0
14905,D000044732,Careoregon,2008,"$4,800","$3,800",$0,79%,0%,"$3,800",$0,$0,$0
14907,D000044733,Casey's General Stores,2018,"$14,353",$149,"$9,200",1%,64%,"$9,353",$0,$0,$0
14908,D000044733,Casey's General Stores,2016,$657,$337,$320,51%,49%,$657,$0,$0,$0
14909,D000044733,Casey's General Stores,2014,"$6,600","$1,000","$5,600",15%,85%,"$6,600",$0,$0,$0
14910,D000044733,Casey's General Stores,2012,"$58,800","$6,400","$47,400",11%,81%,"$53,800",$0,"$5,000",$0
14911,D000044733,Casey's General Stores,2010,"$8,950","$6,700","$2,250",75%,25%,"$8,950",$0,$0,$0
14912,D000044733,Casey's General Stores,2008,"$3,850",$0,"$3,850",0%,100%,"$1,350",$0,$0,$0
14913,D000044733,Casey's General Stores,2006,"$10,450",$0,"$10,450",0%,100%,"$10,450",$0,$0,$0
14914,D000044733,Casey's General Stores,2004,"$36,250","$2,250","$34,000",6%,94%,"$36,250",$0,$0,$0
14915,D000044733,Casey's General Stores,2002,"$55,000","$2,000","$53,000",4%,96%,"$30,000",$0,"$25,000",$0
14916,D000044733,Casey's General Stores,2000,"$11,500","$1,000","$10,500",9%,91%,"$11,500",$0,$0,$0
14917,D000044733,Casey's General Stores,1998,"$107,069","$2,250","$104,819",2%,98%,"$21,675",$0,"$85,394",$0
14918,D000044733,Casey's General Stores,1996,"$9,000",$250,"$8,750",3%,97%,"$9,000",$0,$0,$0
14919,D000044733,Casey's General Stores,1992,"$4,750","$1,000","$3,750",21%,79%,"$4,750",$0,$0,$0
14920,D000044733,Casey's General Stores,1990,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,,
14922,D000044734,Caster Family Enterprises,2016,"$-2,500",$0,"$-2,500",0%,100%,"$-2,500",$0,$0,$0
14923,D000044734,Caster Family Enterprises,2008,"$2,300",$0,"$2,300",0%,100%,"$2,300",$0,$0,$0
14924,D000044734,Caster Family Enterprises,2006,"$2,990",$0,"$2,990",0%,100%,"$2,990",$0,$0,$0
14925,D000044734,Caster Family Enterprises,2004,$500,$0,$500,0%,100%,$500,$0,$0,$0
14926,D000044734,Caster Family Enterprises,1992,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14928,D000044735,Cates Law Firm,2018,$500,$500,$0,100%,0%,$500,$0,$0,$0
14929,D000044735,Cates Law Firm,2012,"$13,800","$13,800",$0,100%,0%,"$13,800",$0,$0,$0
14930,D000044735,Cates Law Firm,2010,"$2,450","$2,450",$0,100%,0%,"$2,450",$0,$0,$0
14931,D000044735,Cates Law Firm,2008,"$3,500","$3,500",$0,100%,0%,"$3,500",$0,$0,$0
14933,D000044736,Ccb Partners,2008,$250,$250,$0,100%,0%,$250,$0,$0,$0
14934,D000044736,Ccb Partners,1990,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,,
14936,D000044737,Center for Arizona Policy,2014,$300,$0,$300,0%,100%,$300,$0,$0,$0
14937,D000044737,Center for Arizona Policy,2010,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
14938,D000044737,Center for Arizona Policy,2008,$500,$0,$500,0%,100%,$500,$0,$0,$0
14939,D000044737,Center for Arizona Policy,2006,$775,$0,$775,0%,100%,$775,$0,$0,$0
14941,D000044738,Center for Responsible Lending,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
14943,D000044739,Central Atlanta Progress Inc,2018,$500,$500,$0,100%,0%,$500,$0,$0,$0
14944,D000044739,Central Atlanta Progress Inc,2016,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
14945,D000044739,Central Atlanta Progress Inc,2012,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
14946,D000044739,Central Atlanta Progress Inc,2010,$500,$0,$500,0%,100%,$500,$0,$0,$0
14947,D000044739,Central Atlanta Progress Inc,2008,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
14948,D000044739,Central Atlanta Progress Inc,2006,$750,$750,$0,100%,0%,$750,$0,$0,$0
14949,D000044739,Central Atlanta Progress Inc,2004,"$3,250","$1,000","$2,250",31%,69%,"$3,250",$0,$0,$0
14950,D000044739,Central Atlanta Progress Inc,1996,"$8,000",$0,"$8,000",0%,100%,"$8,000",$0,$0,$0
14951,D000044739,Central Atlanta Progress Inc,1994,"$5,000",$0,"$5,000",0%,100%,"$5,000",$0,$0,$0
14953,D000044740,Central Wa Lawyers for Working Families,2008,"$5,000","$5,000",$0,100%,0%,$0,$0,$0,"$5,000"
14954,D000044740,Central Wa Lawyers for Working Families,2004,"$2,500","$2,500",$0,100%,0%,$0,$0,$0,"$2,500"
14956,D000044741,Cequel III,2018,"$4,425","$2,425","$2,000",55%,45%,"$4,425",$0,$0,$0
14957,D000044741,Cequel III,2016,"$95,150","$5,450","$88,700",6%,93%,"$94,150",$0,"$1,000",$0
14958,D000044741,Cequel III,2014,"$55,950",$0,"$55,450",0%,99%,"$55,450",$0,$500,$0
14959,D000044741,Cequel III,2012,"$111,450",$950,"$110,500",1%,99%,"$111,450",$0,$0,$0
14960,D000044741,Cequel III,2010,"$36,700","$13,000","$23,700",35%,65%,"$36,700",$0,$0,$0
14961,D000044741,Cequel III,2008,"$16,500","$10,400","$6,100",63%,37%,"$16,500",$0,$0,$0
14962,D000044741,Cequel III,2006,"$17,025",$0,"$17,025",0%,100%,"$17,025",$0,$0,$0
14963,D000044741,Cequel III,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14964,D000044741,Cequel III,2002,$400,$400,$0,100%,0%,$400,$0,$0,$0
14967,D000044743,"Chernesky, Heyman & Kress",2018,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
14968,D000044743,"Chernesky, Heyman & Kress",2012,"$6,250",$750,"$5,500",12%,88%,"$6,250",$0,$0,$0
14969,D000044743,"Chernesky, Heyman & Kress",2008,"$21,550","$5,950","$15,600",28%,72%,"$21,550",$0,$0,$0
14970,D000044743,"Chernesky, Heyman & Kress",2006,"$21,750","$3,500","$18,250",16%,84%,"$21,750",$0,$0,$0
14971,D000044743,"Chernesky, Heyman & Kress",2004,"$30,800","$5,300","$25,500",17%,83%,"$30,800",$0,$0,$0
14972,D000044743,"Chernesky, Heyman & Kress",2002,"$10,000","$2,000","$8,000",20%,80%,"$10,000",$0,$0,$0
14973,D000044743,"Chernesky, Heyman & Kress",2000,"$4,000",$0,"$4,000",0%,100%,"$4,000",$0,$0,$0
14974,D000044743,"Chernesky, Heyman & Kress",1998,$500,$0,$500,0%,100%,$500,$0,$0,$0
14975,D000044743,"Chernesky, Heyman & Kress",1996,"$1,300",$0,"$1,300",0%,100%,"$1,300",$0,$0,$0
14976,D000044743,"Chernesky, Heyman & Kress",1994,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
14978,D000044744,Chester Community Charter School,2018,$13,$13,$0,93%,0%,$13,$0,$0,$0
14979,D000044744,Chester Community Charter School,2010,"$2,400",$0,"$2,400",0%,100%,"$2,400",$0,$0,$0
14981,D000044745,Chicagoland Chamber of Commerce,2020,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14982,D000044745,Chicagoland Chamber of Commerce,2018,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14983,D000044745,Chicagoland Chamber of Commerce,2016,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
14984,D000044745,Chicagoland Chamber of Commerce,2014,$500,$500,$0,100%,0%,$500,$0,$0,$0
14985,D000044745,Chicagoland Chamber of Commerce,2012,"$3,000",$500,"$2,500",17%,83%,"$3,000",$0,$0,$0
14986,D000044745,Chicagoland Chamber of Commerce,2010,$250,$250,$0,100%,0%,$250,$0,$0,$0
14987,D000044745,Chicagoland Chamber of Commerce,2008,"$2,700","$2,700",$0,100%,0%,"$2,700",$0,$0,$0
14988,D000044745,Chicagoland Chamber of Commerce,2006,$750,$750,$0,100%,0%,$750,$0,$0,$0
14989,D000044745,Chicagoland Chamber of Commerce,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
14991,D000044746,Children's Hospital Central California,2018,"$6,508","$1,108","$5,400",17%,83%,"$6,508",$0,$0,$0
14992,D000044746,Children's Hospital Central California,2016,"$5,585","$1,085","$4,500",19%,81%,"$5,585",$0,$0,$0
14993,D000044746,Children's Hospital Central California,2014,"$3,200","$2,450",$750,77%,23%,"$3,200",$0,$0,$0
14994,D000044746,Children's Hospital Central California,2012,"$1,995","$1,995",$0,100%,0%,"$1,995",$0,$0,$0
14995,D000044746,Children's Hospital Central California,2008,$500,$500,$0,100%,0%,$500,$0,$0,$0
14996,D000044746,Children's Hospital Central California,2006,"$7,125","$7,125",$0,100%,0%,"$7,125",$0,$0,$0
14997,D000044746,Children's Hospital Central California,2004,$500,$500,$0,100%,0%,$500,$0,$0,$0
14999,D000044747,Children's Hospital Los Angeles,2020,"$8,725","$8,725",$0,100%,0%,"$8,725",$0,$0,$0
15000,D000044747,Children's Hospital Los Angeles,2018,"$23,785","$19,365","$3,890",81%,16%,"$23,285",$0,$0,$0
15001,D000044747,Children's Hospital Los Angeles,2016,"$36,249","$34,060","$1,769",94%,5%,"$35,829",$0,$0,$0
15002,D000044747,Children's Hospital Los Angeles,2014,"$4,250","$3,250","$1,000",77%,24%,"$4,250",$0,$0,$0
15003,D000044747,Children's Hospital Los Angeles,2012,"$27,067","$25,717",$600,95%,2%,"$26,317",$0,$0,$0
15004,D000044747,Children's Hospital Los Angeles,2010,"$5,375","$5,175",$200,96%,4%,"$5,375",$0,$0,$0
15005,D000044747,Children's Hospital Los Angeles,2008,"$20,550","$17,200","$3,100",84%,15%,"$20,550",$0,$0,$0
15006,D000044747,Children's Hospital Los Angeles,2006,"$12,650","$12,650",$0,100%,0%,"$12,650",$0,$0,$0
15007,D000044747,Children's Hospital Los Angeles,2004,"$16,050","$14,550","$1,500",91%,9%,"$16,050",$0,$0,$0
15008,D000044747,Children's Hospital Los Angeles,2002,"$21,650","$19,150","$2,500",88%,12%,"$20,650",$0,"$1,000",$0
15009,D000044747,Children's Hospital Los Angeles,2000,"$5,500","$5,250",$250,95%,5%,"$5,500",$0,$0,$0
15010,D000044747,Children's Hospital Los Angeles,1998,"$2,750","$2,750",$0,100%,0%,"$2,750",$0,$0,$0
15011,D000044747,Children's Hospital Los Angeles,1996,"$3,200","$3,200",$0,100%,0%,"$3,200",$0,$0,$0
15012,D000044747,Children's Hospital Los Angeles,1992,$500,$500,$0,100%,0%,$500,$0,$0,$0
15014,D000044748,Children's Hospital of Orange County,2018,"$2,285",$9,"$2,276",0%,100%,"$2,285",$0,$0,$0
15015,D000044748,Children's Hospital of Orange County,2016,"$2,090","$1,562",$528,75%,25%,"$2,090",$0,$0,$0
15016,D000044748,Children's Hospital of Orange County,2014,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
15017,D000044748,Children's Hospital of Orange County,2012,"$1,850","$1,850",$0,100%,0%,"$1,850",$0,$0,$0
