,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,% to Dems,% to Repubs,Cycle,Democrats,Individuals,PACs,Republicans,Soft (Indivs),Soft (Orgs),Total,org_id,org_name,org_name_clean
798,PARKERHANNIFINCORPORATION,13132940.66,16871616.66,3570,56692.00621,9966254120,2,PARKER-HANNIFIN CORPORATION,,OTHER THAN SMALL BUSINESS,2014,parkerhannifin,14%,78%,2014,"$5,450 ","$14,440 ","$22,000 ","$30,990 ","$3,516 ",$0,"$39,956 ",D000028227,PARKER-HANNIFIN,parkerhannifin
800,THEPARSONSCORPORATION,2612349398,2995413730,22801,8206.785452,3125120589,4,THE PARSONS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,parsons,42%,57%,2014,"$209,600 ","$7,970 ","$480,600 ","$278,970 ",$0,$0,"$494,070 ",D000022175,PARSONS CORP,parsons
801,PARTECHNOLOGYCORPORATION,89821853.47,89821853.47,61,1457.301804,118925400.4,2,PAR TECHNOLOGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,par technology,0%,84%,2014,$0,$0,"$6,200 ","$5,200 ",$0,$0,"$6,200 ",D000028223,PAR TECHNOLOGY,par technology
802,PEPCOHOLDINGSINC,379862458.7,2464206311,447,4586.945202,7299153513,2,PEPCO HOLDINGS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pepco,72%,27%,2014,"$55,525 ","$12,025 ","$65,100 ","$20,600 ",$0,$0,"$77,125 ",D000028319,PEPCO HOLDINGS,pepco
803,PEPSICOINC,955237.45,1160741.45,10,5750,750000500.3,1,PEPSICO INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pepsico,18%,28%,2014,"$186,947 ","$131,970 ","$336,097 ","$283,720 ","$5,950 ",$0,"$1,029,216 ",D000000200,PEPSICO INC,pepsico
804,PFIZERINC,580275.65,8710068662,142,43212.60147,22966849621,2,PFIZER INC.,,OTHER THAN SMALL BUSINESS,2014,pfizer,42%,56%,2014,"$935,860 ","$514,980 ","$1,669,730 ","$1,256,897 ",$401,$0,"$2,234,183 ",D000000138,PFIZER INC,pfizer
805,PGECORPORATION,835758.26,1011463.51,34,19093.91534,6375661376,2,PG&E CORPORATION,,OTHER THAN SMALL BUSINESS,2014,pge,51%,36%,2014,"$584,470 ","$182,145 ","$806,090 ","$414,015 ",$451,"$10,000 ","$1,140,161 ",D000000290,PG&E CORP,pge
806,PHILLIPS66,134715333.7,476182231,3279,27235.00409,3.46E+11,2,PHILLIPS 66,,OTHER THAN SMALL BUSINESS,2014,phillips 66,14%,85%,2014,"$50,750 ","$27,390 ","$329,350 ","$304,490 ",$215,$0,"$357,405 ",D000019668,PHILLIPS 66,phillips 66
808,PHOENIXINTERNATIONALHOLDINGSINC,59741.98,59741.98,5,212,50091448,1,PHOENIX INTERNATIONAL HOLDINGS INC,,OTHER THAN SMALL BUSINESS,2014,phoenix,96%,0%,2014,"$21,000 ",$0,"$22,000 ",$0,$0,$0,"$22,000 ",D000028354,PHOENIX COMPANIES,phoenix
809,PITNEYBOWESINC,5930274.01,6797737.41,618,10277.08067,2028219004,2,PITNEY BOWES INC.,,OTHER THAN SMALL BUSINESS,2014,pitney bowes,51%,49%,2014,"$97,425 ","$12,925 ","$178,500 ","$94,000 ",$0,$0,"$191,425 ",D000022192,PITNEY BOWES INC,pitney bowes
810,POLARISINDUSTRIESINC,2845628.63,27595628.63,31818,4837.874417,685868249.1,2,POLARIS INDUSTRIES INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,polaris industries,12%,89%,2014,"$17,900 ","$98,700 ","$56,500 ","$137,300 ",$0,$0,"$155,200 ",D000028403,POLARIS INDUSTRIES,polaris industries
811,PPGINDUSTRIESINC,11399115.09,19498075.8,11254,38267.18721,12679136107,2,PPG INDUSTRIES INC.,,OTHER THAN SMALL BUSINESS,2014,ppg industries,12%,87%,2014,"$14,375 ","$6,525 ","$117,250 ","$109,400 ","$1,750 ",$0,"$125,525 ",D000028426,PPG INDUSTRIES,ppg industries
812,PRAGMATICSINC,79440226.49,100549301.5,3179,468.3576389,80930069.44,2,PRAGMATICS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pragmatics,77%,21%,2014,"$39,333 ","$22,833 ","$27,250 ","$10,750 ","$1,000 ",$0,"$51,083 ",D000028428,PRAGMATICS INC,pragmatics
813,PRICEWATERHOUSECOOPERSLLP,237585213.7,496598522.7,8000,81153.98022,2712495340,2,PRICEWATERHOUSECOOPERS LLP,,OTHER THAN SMALL BUSINESS,2014,pricewaterhousecoopers,37%,62%,2014,"$919,351 ","$239,629 ","$2,214,500 ","$1,523,228 ",$416,$0,"$2,463,420 ",D000000124,PRICEWATERHOUSECOOPERS,pricewaterhousecoopers
814,RADIANCETECHNOLOGIESINC,183811888.1,214890210.4,8632,358.1179387,77594410.84,2,"RADIANCE TECHNOLOGIES, INC.",,SMALL BUSINESS,2014,radiance technologies,17%,84%,2014,"$18,500 ","$25,590 ","$86,300 ","$93,390 ",$0,$0,"$111,890 ",D000028509,RADIANCE TECHNOLOGIES,radiance technologies
815,RAYTHEONCOMPANY,2.67E+11,3.48E+11,29052,50542.29427,9269187472,2,RAYTHEON COMPANY,,OTHER THAN SMALL BUSINESS,2014,raytheon,36%,64%,2014,"$1,259,629 ","$280,556 ","$3,221,250 ","$2,241,514 ","$3,500 ",$0,"$3,511,843 ",D000000175,RAYTHEON CO,raytheon
816,ROCKWELLCOLLINSINC,10809812748,10204856718,13442,17036.58051,3679715433,2,ROCKWELL COLLINS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,rockwell collins,31%,69%,2014,"$80,180 ","$80,605 ","$175,500 ","$175,925 ",$450,$0,"$256,555 ",D000028783,ROCKWELL COLLINS INC,rockwell collins
817,ROLLSROYCECORPORATION,439979611.1,444584906.1,339,68950.82121,25290732358,4,ROLLS-ROYCE CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,rollsroyce,29%,71%,2014,"$82,150 ","$6,353 ","$270,500 ","$196,703 ",$300,$0,"$279,153 ",D000043246,ROLLS-ROYCE PLC,rollsroyce
818,ROYALDUTCHSHELLPLC,749181909.7,4964357372,2505,89249.86939,63208599426,2,ROYAL DUTCH SHELL PLC,,OTHER THAN SMALL BUSINESS,2014,royal dutch shell,33%,59%,2014,"$57,232 ","$50,142 ","$112,100 ","$104,010 ","$3,800 ",$0,"$175,167 ",D000042525,ROYAL DUTCH SHELL,royal dutch shell
819,SAICINC,6.66E+11,2.93E+12,13233,39385.5135,8252712066,2,SAIC INC.,,OTHER THAN SMALL BUSINESS,2014,saic,42%,57%,2014,"$241,605 ","$95,030 ","$486,500 ","$333,025 ","$1,101 ",$0,"$582,731 ",D000067120,SAIC,saic
820,SALTCHUKRESOURCESINC,4481306.82,54503326.82,618,1704.8887,230953878.3,2,SALTCHUK RESOURCES INC.,,OTHER THAN SMALL BUSINESS,2014,saltchuk resources,58%,38%,2014,"$137,680 ","$74,630 ","$151,750 ","$88,700 ","$10,000 ",$0,"$236,630 ",D000022236,SALTCHUK RESOURCES,saltchuk resources
821,SANOFI,101893086,2281501869,582,11370.00389,4909995014,2,SANOFI,,SMALL BUSINESS,2014,sanofi,27%,53%,2014,"$298,729 ","$61,084 ","$819,775 ","$586,930 ","$225,500 ",$0,"$1,115,359 ",D000000215,SANOFI,sanofi
822,SECURITASAB,644527165.7,2706569084,4726,2593.12591,93889738.98,2,SECURITAS AB,,OTHER THAN SMALL BUSINESS,2014,securitas ab,9%,90%,2014,"$2,350 ","$14,757 ","$10,800 ","$23,207 ",$0,$0,"$25,757 ",D000046110,SECURITAS AB,securitas ab
823,SEMPRAENERGY,3046125,3046125,1,14000,10800000000,1,SEMPRA ENERGY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,sempra energy,53%,46%,2014,"$324,626 ","$71,076 ","$515,500 ","$276,950 ",$0,"$15,000 ","$608,456 ",D000000415,SEMPRA ENERGY,sempra energy
824,SERCOGROUPPLC,703994646.5,1791771969,18810,3892.511414,328178749.2,2,SERCO GROUP PLC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,serco,30%,67%,2014,"$52,250 ","$26,325 ","$147,600 ","$115,675 ",$0,$0,"$173,925 ",D000043130,SERCO GROUP,serco
825,SIEMENSAG,65757784.14,69462016.82,1898,185838.9973,34358172133,2,SIEMENS AG,,OTHER THAN SMALL BUSINESS,2014,siemens ag,46%,53%,2014,"$164,031 ","$46,031 ","$311,400 ","$188,800 ",$0,$0,"$358,381 ",D000042425,SIEMENS AG,siemens ag
826,SIERRANEVADACORPORATION,25774866360,38910799806,2068,1860.327583,3.65E+12,2,SIERRA NEVADA CORPORATION,OTHER,OTHER THAN SMALL BUSINESS,2014,sierra nevada,29%,69%,2014,"$128,430 ","$66,950 ","$380,480 ","$310,000 ",$0,$0,"$447,430 ",D000029049,SIERRA NEVADA CORP,sierra nevada
827,SMITHSGROUPPLC,35985474.91,38233807.06,577,8037.158206,1560599418,2,SMITHS GROUP PLC,,OTHER THAN SMALL BUSINESS,2014,smiths,27%,53%,2014,"$45,500 ","$2,750 ","$133,000 ","$90,250 ",$0,$0,"$170,250 ",D000029087,SMITHS GROUP,smiths
828,SMSHOLDINGSCORPORATION,657941664.5,657941664.5,2018,1889.833333,59789583.33,2,SMS HOLDINGS CORPORATION,OTHER,OTHER THAN SMALL BUSINESS,2014,sms,0%,100%,2014,$0,"$9,250 ","$2,500 ","$11,750 ",$0,$0,"$11,750 ",D000029089,SMS HOLDINGS,sms
829,SODEXO,37217305.16,37276107.16,221,120000,6027777778,2,SODEXO,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,sodexo,33%,58%,2014,"$9,590 ","$16,990 ","$9,000 ","$16,650 ","$2,500 ",$0,"$28,740 ",D000029106,SODEXO,sodexo
830,SOLERSINC,200991551.6,200991551.6,1607,149.8333333,31139436.5,2,SOLERS INC.,,SMALL BUSINESS,2014,solers,0%,25%,2014,$0,$750,"$7,500 ","$8,250 ","$25,000 ",$0,"$33,250 ",D000063453,SOLERS INC,solers
831,STARR,9238069.33,605546440.3,23,5407,142258522.7,2,STARR,OTHER,OTHER THAN SMALL BUSINESS,2014,starr,14%,86%,2014,"$18,100 ","$56,825 ","$68,700 ","$107,425 ",$0,$0,"$125,525 ",D000068001,STARR COMPANIES,starr
832,STERICYCLEINC,711502.81,711786.36,109,7367.374728,919813106.6,2,"STERICYCLE, INC.",,OTHER THAN SMALL BUSINESS,2014,stericycle,30%,70%,2014,"$8,000 ","$15,800 ","$11,000 ","$18,800 ",$0,$0,"$26,800 ",D000029206,STERICYCLE INC,stericycle
833,STERISCORPORATION,5757415.64,6054350.84,217,4758.179825,1202471615,2,STERIS CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,steris,37%,63%,2014,"$24,300 ","$26,699 ","$39,200 ","$41,599 ",$0,$0,"$65,899 ",D000029207,STERIS CORP,steris
834,STVGROUPINC,982228,210982228,43,1529.25,306744496,2,STV GROUP INC,,OTHER THAN SMALL BUSINESS,2014,stv,82%,18%,2014,"$52,150 ","$34,850 ","$28,800 ","$11,500 ",$0,$0,"$63,650 ",D000029266,STV GROUP,stv
835,TAKEDAPHARMACEUTICALCOMPANYLIMITED,162654.64,162654.64,1,1580,1390000000,1,TAKEDA PHARMACEUTICAL COMPANY LIMITED,,OTHER THAN SMALL BUSINESS,2014,takeda pharmaceutical,48%,52%,2014,"$89,150 ","$1,450 ","$184,200 ","$96,500 ",$0,$0,"$185,925 ",D000045320,TAKEDA PHARMACEUTICAL CO,takeda pharmaceutical
836,TECOENERGYINC,4082627,4082627,1,583,571466368,1,TECO ENERGY INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,teco energy,28%,72%,2014,"$30,800 ","$19,800 ","$92,000 ","$80,000 ",$0,$0,"$111,800 ",D000000613,TECO ENERGY,teco energy
837,TELECOMMUNICATIONSYSTEMSINC,89058216.58,100061232.2,197,966.2102273,267745167.6,2,"TELECOMMUNICATION SYSTEMS, INC.",,SMALL BUSINESS,2014,telecommunication systems,93%,3%,2014,"$27,200 ",$0,"$28,200 ","$1,000 ","$1,000 ",$0,"$29,200 ",D000057481,TELECOMMUNICATION SYSTEMS INC,telecommunication systems
838,TELEDYNETECHNOLOGIESINC,1027371933,1027731933,735,5213.221158,1025638164,2,TELEDYNE TECHNOLOGIES INC,,OTHER THAN SMALL BUSINESS,2014,teledyne technologies,17%,83%,2014,"$2,500 ","$1,400 ","$13,000 ","$11,900 ",$0,$0,"$14,400 ",D000029367,TELEDYNE TECHNOLOGIES,teledyne technologies
839,TELOSCORPORATION,37973450.43,48564835.54,4524,98.12799071,33776914.38,2,TELOS CORPORATION,,SMALL BUSINESS,2014,telos,78%,22%,2014,"$4,354 ","$1,004 ","$4,600 ","$1,250 ",$0,$0,"$5,604 ",D000029369,TELOS CORP,telos
840,TEXTRONINC,34079330513,35030341687,15079,15229.86191,4203576559,2,TEXTRON INC.,,OTHER THAN SMALL BUSINESS,2014,textron,33%,65%,2014,"$227,285 ","$21,910 ","$649,500 ","$447,625 ","$10,250 ",$0,"$689,010 ",D000000201,TEXTRON INC,textron
841,THEBANKOFNEWYORKMELLONCORPORATION,15000,15000,1,48700,12086000000,1,THE BANK OF NEW YORK MELLON CORPORATION,,OTHER THAN SMALL BUSINESS,2014,bank new york mellon,56%,41%,2014,"$638,914 ","$518,215 ","$593,250 ","$471,751 ","$8,350 ","$10,000 ","$1,151,415 ",D000021765,BANK OF NEW YORK MELLON,bank new york mellon
842,THEBOEINGCOMPANY,6.59E+12,7.72E+12,7574,143642.1725,52786974527,2,THE BOEING COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,boeing,42%,58%,2014,"$1,390,940 ","$572,728 ","$2,742,000 ","$1,947,187 ","$8,179 ",$0,"$3,355,631 ",D000000100,BOEING CO,boeing
843,THEDAYZIMMERMANNGROUPINC,1270218305,2972618305,626,1078.514764,97727787.51,2,THE DAY & ZIMMERMANN GROUP INC,OTHER,OTHER THAN SMALL BUSINESS,2014,day zimmermann,34%,67%,2014,"$38,762 ","$4,962 ","$108,700 ","$75,900 ",$0,$0,"$113,662 ",D000025286,DAY & ZIMMERMANN,day zimmermann
844,THEGEOGROUPINC,1673844897,3301917674,33,8661.111111,652708771.6,2,THE GEO GROUP INC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,geo,24%,71%,2014,"$53,500 ","$73,283 ","$140,100 ","$159,883 ",$0,$0,"$225,988 ",D000022003,GEO GROUP,geo
845,THEMANITOWOCCOMPANYINC,1301534.13,1301534.13,193,4556.80875,2336716957,2,THE MANITOWOC COMPANY INC,,OTHER THAN SMALL BUSINESS,2014,manitowoc,28%,72%,2014,"$12,500 ","$1,000 ","$43,000 ","$31,500 ",$0,$0,"$44,000 ",D000027367,MANITOWOC CO,manitowoc
846,THEPNCFINANCIALSERVICESGROUPINC,39298888.03,157863438,9,48166.66667,9604888773,2,THE PNC FINANCIAL SERVICES GROUP INC,,OTHER THAN SMALL BUSINESS,2014,pnc financial services,23%,76%,2014,"$142,208 ","$149,813 ","$457,450 ","$461,855 ","$2,700 ",$0,"$609,963 ",D000028398,PNC FINANCIAL SERVICES,pnc financial services
847,THEPROCTERGAMBLECOMPANY,16965.38,16965.38,2,111500,38000001043,1,THE PROCTER & GAMBLE COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,procter gamble,44%,55%,2014,"$185,520 ","$149,985 ","$265,500 ","$229,965 ","$2,376 ",$0,"$417,861 ",D000000485,PROCTER & GAMBLE,procter gamble
848,THERMOFISHERSCIENTIFICINC,47510511.62,86586830.2,1261,20228.50476,5108132708,2,THERMO FISHER SCIENTIFIC INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,thermo fisher scientific,53%,46%,2014,"$271,610 ","$44,265 ","$463,920 ","$234,075 ",$0,$0,"$508,635 ",D000023662,THERMO FISHER SCIENTIFIC,thermo fisher scientific
849,THESOUTHERNCOMPANY,11488519.65,11493319.65,42,10722.22689,7040438888,2,THE SOUTHERN COMPANY,,OTHER THAN SMALL BUSINESS,2014,southern,24%,76%,2014,"$351,685 ","$189,202 ","$1,260,250 ","$1,099,692 ",$750,$0,"$1,451,202 ",D000000168,SOUTHERN CO,southern
850,THETIMKENCOMPANY,18577539.98,29785520.54,550,21212.15592,4070112175,2,THE TIMKEN COMPANY,,OTHER THAN SMALL BUSINESS,2014,timken,3%,97%,2014,"$9,000 ","$237,440 ","$80,500 ","$308,940 ",$0,$0,"$317,940 ",D000000426,TIMKEN CO,timken
851,TIDEWATERINC,62139304.11,62139304.11,8912,109.5410628,14443366.3,2,"TIDEWATER, INC.",,SMALL BUSINESS,2014,tidewater,32%,36%,2014,"$5,000 ",$600,"$15,000 ","$5,600 ",$0,$0,"$15,600 ",D000029446,TIDEWATER INC,tidewater
852,TORCHTECHNOLOGIESINC,3005465453,3742266893,11525,157.737149,28389985.15,2,TORCH TECHNOLOGIES INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,2014,torch technologies,1%,100%,2014,$250,"$4,500 ","$45,950 ","$50,200 ",$0,$0,"$50,450 ",D000029489,TORCH TECHNOLOGIES,torch technologies
853,TOSHIBACORPORATION,37977251.47,181977251.5,20117,140487.3571,37841135857,2,TOSHIBA CORPORATION,,OTHER THAN SMALL BUSINESS,2014,toshiba,21%,79%,2014,"$32,535 ","$17,585 ","$131,000 ","$119,550 ",$0,$0,"$152,085 ",D000030479,TOSHIBA CORP,toshiba
854,TOTALSA,13599436.47,49852931.24,1535,24654.82571,29255237249,2,TOTAL SA,,OTHER THAN SMALL BUSINESS,2014,total sa,88%,12%,2014,"$22,175 ","$11,575 ","$13,600 ","$3,000 ",$0,$0,"$25,175 ",D000064283,TOTAL SA,total sa
855,TOTALSYSTEMSERVICESINC,88197182.11,110852066.9,3407,47.94507252,4074014.236,2,TOTAL SYSTEM SERVICES INC.,,SMALL BUSINESS,2014,total system services,12%,88%,2014,"$10,500 ","$16,800 ","$70,000 ","$76,300 ",$0,$0,"$86,800 ",D000029492,TOTAL SYSTEM SERVICES,total system services
856,TRANSYSTEMSCORPORATION,16181464.62,296424462.9,174,1132.5,206625000,2,TRANSYSTEMS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,transystems,9%,83%,2014,$500,"$2,250 ","$3,000 ","$4,750 ",$500,$0,"$5,750 ",D000029501,TRANSYSTEMS CORP,transystems
857,TRIUMPHGROUPINC,2102455.24,8281919.63,245,5964.233173,1084206591,2,TRIUMPH GROUP INC.,,OTHER THAN SMALL BUSINESS,2014,triumph,20%,74%,2014,"$47,000 ","$8,480 ","$222,500 ","$170,980 ",$0,$0,"$230,980 ",D000063783,TRIUMPH GROUP,triumph
858,TYSONFOODSINC,446373672.9,446373672.9,666,112530.1075,23940118223,2,TYSON FOODS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,tyson foods,30%,63%,2014,"$95,699 ","$77,981 ","$220,549 ","$202,831 ","$25,250 ",$0,"$323,780 ",D000000460,TYSON FOODS,tyson foods
859,ULTRAELECTRONICSHOLDINGSPLC,58456730.46,80710672.49,253,2986.116958,744371007.3,2,ULTRA ELECTRONICS HOLDINGS PLC,,OTHER THAN SMALL BUSINESS,2014,ultra electronics,10%,90%,2014,$950,"$6,450 ","$3,000 ","$8,500 ",$0,$0,"$9,450 ",D000063821,ULTRA ELECTRONICS,ultra electronics
860,UNISYSCORPORATION,10567182307,2.01E+12,8710,22914.00438,4133103671,2,UNISYS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,unisys,38%,64%,2014,"$53,125 ","$6,425 ","$133,500 ","$88,800 ",$0,$0,"$139,925 ",D000022291,UNISYS CORP,unisys
861,UNITEDPARCELSERVICEINC,63794084.2,68114766.96,3865,272252.3348,5013395933,2,"UNITED PARCEL SERVICE, INC.",,OTHER THAN SMALL BUSINESS,2014,united parcel service,34%,66%,2014,"$1,051,569 ","$179,151 ","$2,911,633 ","$2,042,715 ","$3,613 ","$1,000 ","$3,109,222 ",D000000081,UNITED PARCEL SERVICE,united parcel service
862,UNITEDTECHNOLOGIESCORPORATION,3958773556,4870508927,20452,169151.8094,40080083598,2,UNITED TECHNOLOGIES CORPORATION,,OTHER THAN SMALL BUSINESS,2014,united technologies,43%,57%,2014,"$903,400 ","$98,995 ","$1,993,375 ","$1,191,720 ","$1,500 ",$0,"$2,105,005 ",D000000209,UNITED TECHNOLOGIES,united technologies
863,USECOLOGYINC,9354879.44,9354879.44,4,250,122000,1,US ECOLOGY INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,us ecology,4%,96%,2014,$400,$400,"$8,643 ","$8,643 ",$0,$0,"$9,043 ",D000023950,US ECOLOGY,us ecology
864,VALEROENERGYCORPORATION,534119787.9,1304388204,3291,18751.47834,127341483.5,2,VALERO ENERGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,valero energy,7%,89%,2014,"$65,350 ","$63,350 ","$787,600 ","$783,100 ",$0,"$30,000 ","$880,950 ",D000022303,VALERO ENERGY,valero energy
865,VARIANMEDICALSYSTEMSINC,23471977.1,32651154.83,195,4562.633621,46714767.2,2,"VARIAN MEDICAL SYSTEMS, INC.",,OTHER THAN SMALL BUSINESS,2014,varian medical systems,45%,52%,2014,"$44,200 ","$8,400 ","$86,000 ","$50,700 ",$0,$0,"$97,400 ",D000029636,VARIAN MEDICAL SYSTEMS,varian medical systems
866,VECTRENCORPORATION,32577386.77,32577386.77,25,5500,2350000094,1,VECTREN CORPORATION,,OTHER THAN SMALL BUSINESS,2014,vectren,28%,55%,2014,"$25,750 ","$26,750 ","$50,250 ","$51,250 ",$0,$0,"$92,800 ",D000029641,VECTREN CORP,vectren
867,VERIZONCOMMUNICATIONSINC,4032897415,9.07E+11,57630,129169.1484,72167059614,2,VERIZON COMMUNICATIONS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,verizon communications,39%,61%,2014,"$1,341,767 ","$749,259 ","$2,685,500 ","$2,087,012 ","$6,671 ",$0,"$3,444,850 ",D000000079,VERIZON COMMUNICATIONS,verizon communications
868,VIGORINDUSTRIALLLC,10259972105,10266373446,187,486.3943009,113137271.4,2,VIGOR INDUSTRIAL LLC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,vigor industrial,89%,11%,2014,"$88,879 ","$39,579 ","$60,400 ","$11,100 ",$0,$0,"$99,979 ",D000058250,VIGOR INDUSTRIAL,vigor industrial
869,WASTEMANAGEMENTINC,14268015.59,18378281.87,246,38607.06175,10609586515,2,WASTE MANAGEMENT INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,waste management,16%,44%,2014,"$45,750 ","$85,100 ","$90,200 ","$128,550 ","$105,000 ",$0,"$290,300 ",D000000161,WASTE MANAGEMENT INC,waste management
870,WESTONSOLUTIONSHOLDINGSINC,569376270.8,600173941.7,2194,1805.429878,495232821.7,2,"WESTON SOLUTIONS HOLDINGS, INC.",,OTHER THAN SMALL BUSINESS,2014,weston solutions,16%,84%,2014,"$10,250 ",$250,"$65,500 ","$55,500 ",$0,$0,"$65,750 ",D000029835,WESTON SOLUTIONS,weston solutions
871,WOOLPERTINC,4003290.99,4003290.99,2216,723.9166667,110333333.3,2,WOOLPERT INC.,,OTHER THAN SMALL BUSINESS,2014,woolpert,42%,58%,2014,"$18,750 ","$3,300 ","$41,125 ","$25,675 ",$0,$0,"$44,425 ",D000031142,WOOLPERT INC,woolpert
872,WPPPLC,61816453.01,61816453.01,16,3134.285714,292857146,1,WPP PLC,,OTHER THAN SMALL BUSINESS,2014,wpp,60%,38%,2014,"$985,224 ","$1,322,642 ","$275,800 ","$615,668 ","$36,500 ",$0,"$1,641,577 ",D000000662,WPP GROUP,wpp
873,XCELENERGYINC,136194.32,136194.32,3,17,15250000,1,XCEL ENERGY INC.,,OTHER THAN SMALL BUSINESS,2014,xcel energy,48%,52%,2014,"$238,310 ","$62,872 ","$437,500 ","$262,062 ",$250,$0,"$501,622 ",D000022329,XCEL ENERGY,xcel energy
874,XEROXCORPORATION,112367144.8,134923586.9,21783,22586.55311,1.08E+11,2,XEROX CORPORATION,,OTHER THAN SMALL BUSINESS,2014,xerox,42%,55%,2014,"$38,437 ","$38,174 ","$50,000 ","$49,762 ",$500,$0,"$90,649 ",D000000607,XEROX CORP,xerox
875,3MCOMPANY,112863294.6,1420837492,100619,40209.74581,13481472726,2,3M COMPANY,,OTHER THAN SMALL BUSINESS,2016,3m,29%,69%,2016,"$143,136 ","$107,942 ","$373,100 ","$337,011 ","$7,355 ",$0,"$489,047 ",D000021800,3M CO,3m
876,ABBLTD,9451169.96,9451169.96,11437,111089.9289,37668061743,2,ABB LTD,,OTHER THAN SMALL BUSINESS,2016,abb,51%,49%,2016,"$15,458 ","$6,553 ","$23,500 ","$14,595 ",$0,$0,"$30,053 ",D000023729,ABB GROUP,abb
877,ABBOTTLABORATORIES,88096282.63,417047016.8,60684,71334.94063,33471468035,2,ABBOTT LABORATORIES,,OTHER THAN SMALL BUSINESS,2016,abbott laboratories,33%,65%,2016,"$498,585 ","$287,618 ","$1,197,625 ","$986,048 ","$35,100 ",$0,"$1,526,350 ",D000000383,ABBOTT LABORATORIES,abbott laboratories
878,ACCENTUREINC,9709405015,34380959216,52631,102072.8094,4704623340,2,ACCENTURE INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2016,accenture,33%,64%,2016,"$521,075 ","$967,033 ","$567,000 ","$1,009,076 ","$45,974 ",$0,"$1,584,832 ",D000000786,ACCENTURE,accenture
879,AESCORPORATIONTHE,83901490,83901490,2,22900,14241999872,1,"AES CORPORATION, THE",,OTHER THAN SMALL BUSINESS,2016,aes,53%,42%,2016,"$119,805 ","$32,856 ","$182,000 ","$95,051 ",$0,$0,"$225,856 ",D000023775,AES CORP,aes
880,AFOGNAKNATIVECORPORATION,2136125031,3130833956,42239,632.1540065,31758233.95,2,AFOGNAK NATIVE CORPORATION,,SMALL BUSINESS,2016,afognak native,18%,83%,2016,"$3,585 ",$335,"$20,200 ","$16,950 ",$0,$0,"$20,535 ",D000023779,AFOGNAK NATIVE CORP,afognak native
881,ALEREINC,4168151.79,4232613.09,436,4386.586261,259284512.4,2,ALERE INC.,,OTHER THAN SMALL BUSINESS,2016,alere,70%,26%,2016,"$33,835 ","$37,665 ","$8,500 ","$12,330 ","$2,000 ",$0,"$48,165 ",D000065577,ALERE INC,alere
882,AMERICANAIRLINESINC,36227179.21,684456813.8,375,15,1189638272,2,AMERICAN AIRLINES INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2016,american airlines,63%,35%,2016,"$1,580,144 ","$1,840,324 ","$624,000 ","$879,962 ","$15,484 ","$5,298 ","$2,494,958 ",D000067697,AMERICAN AIRLINES GROUP,american airlines
883,AMERICANAPPARELINC,36450408.74,36450408.74,3660,884.2396947,91737274.33,2,"AMERICAN APPAREL, INC.",,SMALL BUSINESS,2016,american apparel,0%,100%,2016,$0,$0,"$4,000 ","$4,000 ",$0,$0,"$4,000 ",D000071072,AMERICAN APPAREL INC,american apparel
